ID Cliente;ID Cidade;Primeiro Nome;Sobrenome;Estado Civil;Gênero;Email;Educação;Ocupação;Tipo Cliente;Nome Empresa;Data Nascimento
7988;536;Hunter;Adams;M;M;hunter40@adventure-works.com;Bachelors;Management;Person;;13/02/1945
7989;631;Courtney;Baker;S;F;courtney13@adventure-works.com;Bachelors;Management;Person;;05/01/1945
7990;445;Cindy;Suri;M;F;cindy1@adventure-works.com;Bachelors;Management;Person;;20/10/1945
7991;583;Amanda;Henderson;M;F;amanda26@adventure-works.com;Bachelors;Management;Person;;22/02/1946
7992;442;Evan;Cook;M;M;evan22@adventure-works.com;Bachelors;Management;Person;;02/05/1946
7993;653;David;Perry;M;M;david40@adventure-works.com;Bachelors;Management;Person;;19/10/1946
7994;584;Kevin;Ross;M;M;kevin8@adventure-works.com;Bachelors;Management;Person;;14/11/1946
7995;495;Jackson;Allen;M;M;jackson46@adventure-works.com;Partial College;Professional;Person;;21/11/1947
7996;582;Melissa;Gray;S;F;melissa28@adventure-works.com;Partial College;Professional;Person;;02/05/1947
7997;570;Katherine;Turner;M;F;katherine53@adventure-works.com;Partial College;Professional;Person;;13/11/1947
7998;559;Eric;King;M;M;eric59@adventure-works.com;Partial College;Professional;Person;;09/03/1947
7999;523;Aidan;Bennett;M;M;aidan1@adventure-works.com;Bachelors;Management;Person;;07/11/1947
8000;500;Mackenzie;Watson;M;F;mackenzie7@adventure-works.com;Bachelors;Management;Person;;24/04/1947
8001;571;Makayla;Blue;M;F;makayla12@adventure-works.com;High School;Professional;Person;;12/11/1948
8002;571;Fernando;Brown;M;M;fernando4@adventure-works.com;High School;Professional;Person;;24/02/1948
8003;693;Alexis;Thompson;M;F;alexis13@adventure-works.com;Partial College;Professional;Person;;08/10/1948
8004;670;Jared;Stewart;M;M;jared24@adventure-works.com;Bachelors;Management;Person;;09/12/1948
8005;688;Ian;Rogers;M;M;ian86@adventure-works.com;Bachelors;Management;Person;;03/09/1948
8006;693;Lauren;Peterson;S;F;lauren15@adventure-works.com;Partial College;Professional;Person;;27/03/1949
8007;580;Leslie;Martin;M;F;leslie0@adventure-works.com;Partial College;Professional;Person;;20/04/1950
8008;660;Mackenzie;Sanchez;M;F;mackenzie26@adventure-works.com;Partial College;Professional;Person;;12/09/1950
8009;559;Hailey;Murphy;S;F;hailey6@adventure-works.com;High School;Professional;Person;;11/05/1950
8010;584;Arianna;Watson;M;F;arianna21@adventure-works.com;Partial College;Professional;Person;;24/10/1950
8011;470;Naomi;Ortega;M;F;naomi21@adventure-works.com;Partial College;Professional;Person;;08/06/1950
8012;488;Maria;Cook;M;F;maria5@adventure-works.com;Partial College;Professional;Person;;09/08/1950
8013;552;Oscar;Bryant;M;M;oscar4@adventure-works.com;Bachelors;Management;Person;;13/04/1950
8014;707;Amanda;Phillips;S;F;amanda49@adventure-works.com;Bachelors;Management;Person;;08/11/1950
8015;511;Jonathan;Hernandez;M;M;jonathan48@adventure-works.com;High School;Professional;Person;;06/07/1951
8016;671;Thomas;Griffin;M;M;thomas23@adventure-works.com;High School;Professional;Person;;11/02/1951
8017;469;Sierra;Wright;M;F;sierra17@adventure-works.com;Partial College;Professional;Person;;27/10/1951
8018;469;Zoe;Brooks;M;F;zoe1@adventure-works.com;Partial College;Professional;Person;;11/09/1951
8019;472;Nicole;Gray;M;F;nicole41@adventure-works.com;Partial College;Professional;Person;;11/11/1951
8020;527;Jackson;Gonzales;M;M;jackson19@adventure-works.com;Partial College;Professional;Person;;09/09/1951
8021;475;Jack;Flores;S;M;jack12@adventure-works.com;Partial High School;Skilled Manual;Person;;15/03/1952
8022;678;Melissa;Russell;S;F;melissa15@adventure-works.com;Partial High School;Skilled Manual;Person;;21/11/1952
8023;488;Samantha;Wood;M;F;samantha27@adventure-works.com;Partial High School;Skilled Manual;Person;;16/10/1952
8024;667;Arianna;Powell;M;F;arianna8@adventure-works.com;Partial High School;Skilled Manual;Person;;22/09/1952
8025;495;Dalton;Russell;S;M;dalton66@adventure-works.com;Partial High School;Skilled Manual;Person;;06/08/1952
8026;660;Aaron;Roberts;S;M;aaron37@adventure-works.com;Partial College;Professional;Person;;05/11/1952
8027;467;Logan;Hayes;S;M;logan23@adventure-works.com;High School;Professional;Person;;06/11/1952
8028;459;Mayra;Madan;S;F;mayra7@adventure-works.com;Partial College;Professional;Person;;21/08/1957
4372;566;Cameron;Bryant;M;M;cameron13@adventure-works.com;Partial College;Professional;Person;;04/03/1956
4373;442;Miguel;Alexander;M;M;miguel65@adventure-works.com;Partial College;Professional;Person;;19/07/1956
4374;627;Kaitlyn;Jones;M;F;kaitlyn26@adventure-works.com;Graduate Degree;Management;Person;;19/04/1934
4375;445;Donna;Kumar;M;F;donna7@adventure-works.com;Graduate Degree;Management;Person;;12/10/1934
4376;469;Alisha;Chande;S;F;alisha39@adventure-works.com;Graduate Degree;Management;Person;;15/09/1934
4377;550;Megan;Sanders;S;F;megan49@adventure-works.com;Partial College;Professional;Person;;06/05/1963
4378;701;Brianna;Jackson;S;F;brianna10@adventure-works.com;Partial College;Professional;Person;;05/07/1963
4379;571;Devin;Ward;M;M;devin70@adventure-works.com;Partial College;Professional;Person;;06/03/1963
4380;688;Amanda;Griffin;M;F;amanda42@adventure-works.com;Bachelors;Management;Person;;23/11/1963
4381;642;Nathan;Robinson;M;M;nathan52@adventure-works.com;Partial College;Professional;Person;;08/10/1962
4382;522;Alexa;Howard;M;F;alexa9@adventure-works.com;Partial College;Professional;Person;;10/05/1962
4383;584;Kimberly;Blue;M;F;kimberly16@adventure-works.com;Bachelors;Management;Person;;11/05/1962
4384;502;Charles;Rivera;M;M;charles56@adventure-works.com;Bachelors;Management;Person;;28/10/1962
4385;580;Xavier;Alan;M;M;xavier22@adventure-works.com;Partial College;Professional;Person;;23/02/1961
4386;500;Destiny;Reed;M;F;destiny27@adventure-works.com;High School;Professional;Person;;14/06/1961
4387;678;Nicholas;Taylor;S;M;nicholas10@adventure-works.com;High School;Professional;Person;;08/03/1961
4388;610;Miguel;Rodriguez;M;M;miguel20@adventure-works.com;Partial College;Professional;Person;;13/02/1961
4389;475;Victoria;Smith;M;F;victoria1@adventure-works.com;Bachelors;Management;Person;;19/01/1961
4390;527;Joan;King;S;F;joan14@adventure-works.com;Bachelors;Management;Person;;06/09/1961
4391;536;Jonathan;Turner;M;M;jonathan34@adventure-works.com;High School;Professional;Person;;04/05/1955
4392;668;Jordyn;Powell;M;F;jordyn8@adventure-works.com;High School;Professional;Person;;20/03/1955
4393;560;Sydney;Brown;S;F;sydney68@adventure-works.com;Partial High School;Skilled Manual;Person;;19/08/1954
4394;584;Rebekah;Ruiz;M;F;rebekah22@adventure-works.com;Graduate Degree;Management;Person;;02/10/1935
4395;502;Natalie;Wilson;M;F;natalie74@adventure-works.com;Bachelors;Management;Person;;06/04/1936
4396;701;Joseph;Clark;S;M;joseph26@adventure-works.com;Partial College;Professional;Person;;17/10/1960
4397;522;Julia;Wilson;M;F;julia29@adventure-works.com;Partial College;Professional;Person;;02/11/1960
4398;443;Karl;Tang;M;M;karl4@adventure-works.com;Partial College;Professional;Person;;07/06/1960
4399;520;Jose;Wang;M;M;jose19@adventure-works.com;Partial College;Professional;Person;;13/10/1960
4400;584;Mackenzie;Murphy;S;F;mackenzie13@adventure-works.com;Partial High School;Skilled Manual;Person;;01/08/1954
4401;658;Samuel;Roberts;M;M;samuel34@adventure-works.com;Partial High School;Skilled Manual;Person;;19/09/1954
4402;502;Rachel;Hughes;S;F;rachel59@adventure-works.com;Partial High School;Skilled Manual;Person;;16/08/1954
4403;571;Connor;Evans;M;M;connor29@adventure-works.com;Partial High School;Skilled Manual;Person;;16/08/1954
4404;619;Jeremiah;Ross;M;M;jeremiah27@adventure-works.com;Partial High School;Skilled Manual;Person;;06/09/1954
4405;560;Sydney;Robinson;S;F;sydney80@adventure-works.com;High School;Professional;Person;;03/05/1954
4406;584;Miguel;Ross;M;M;miguel50@adventure-works.com;Graduate Degree;Management;Person;;24/03/1953
4407;660;Amanda;Butler;S;F;amanda35@adventure-works.com;Graduate Degree;Management;Person;;26/05/1953
4408;693;Julia;Lee;S;F;julia43@adventure-works.com;Graduate Degree;Management;Person;;06/09/1953
4409;633;Olivia;Thompson;S;F;olivia14@adventure-works.com;Graduate Degree;Management;Person;;26/10/1953
4410;537;Eduardo;Cooper;M;M;eduardo77@adventure-works.com;Partial College;Professional;Person;;03/08/1952
4411;443;Katherine;Harris;M;F;katherine84@adventure-works.com;Partial College;Professional;Person;;22/06/1952
4412;445;Jay;Chandra;S;M;jay8@adventure-works.com;Graduate Degree;Management;Person;;07/11/1937
4413;619;Ryan;Griffin;M;M;ryan24@adventure-works.com;Graduate Degree;Management;Person;;14/06/1937
4414;467;Donald;Prasad;M;M;donald11@adventure-works.com;Bachelors;Management;Person;;04/09/1937
4415;430;Isaac;Richardson;M;M;isaac9@adventure-works.com;Graduate Degree;Management;Person;;03/09/1939
4416;551;Rachel;Gray;M;F;rachel42@adventure-works.com;Graduate Degree;Management;Person;;14/05/1939
4417;660;Edward;Barnes;M;M;edward51@adventure-works.com;Graduate Degree;Management;Person;;19/02/1940
4418;610;Alvin;Lu;S;M;alvin11@adventure-works.com;Graduate Degree;Management;Person;;05/06/1941
4419;675;Angel;Kelly;S;M;angel1@adventure-works.com;Bachelors;Management;Person;;05/10/1968
4420;620;Carlos;Baker;S;M;carlos35@adventure-works.com;Bachelors;Management;Person;;17/01/1968
4421;495;Nathan;Hernandez;M;M;nathan48@adventure-works.com;Bachelors;Management;Person;;02/10/1968
4422;678;Cameron;Clark;S;M;cameron37@adventure-works.com;Bachelors;Management;Person;;03/03/1968
4423;703;Kelly;Griffin;M;F;kelly25@adventure-works.com;High School;Skilled Manual;Person;;10/07/1979
4424;566;Jack;Long;S;M;jack10@adventure-works.com;High School;Skilled Manual;Person;;26/04/1979
4425;430;Rebecca;Hill;S;F;rebecca23@adventure-works.com;Partial College;Skilled Manual;Person;;12/06/1979
4426;634;Tina;Sai;M;F;tina7@adventure-works.com;High School;Skilled Manual;Person;;25/09/1944
4427;655;Cristina;Kumar;S;F;cristina7@adventure-works.com;High School;Skilled Manual;Person;;17/02/1944
4428;688;Jade;Murphy;S;F;jade12@adventure-works.com;Partial College;Skilled Manual;Person;;18/11/1979
4429;552;Richard;Howard;M;M;richard93@adventure-works.com;Partial College;Skilled Manual;Person;;01/05/1979
4430;570;Aaron;Li;M;M;aaron26@adventure-works.com;Partial College;Skilled Manual;Person;;19/04/1979
4431;597;Alfredo;Jiménez;M;M;alfredo6@adventure-works.com;Partial College;Skilled Manual;Person;;09/06/1978
4432;584;John;Jackson;M;M;john49@adventure-works.com;Partial College;Skilled Manual;Person;;17/03/1978
4433;469;Alvin;Kumar;S;M;alvin30@adventure-works.com;Partial College;Skilled Manual;Person;;18/08/1978
4434;470;Adam;Sharma;S;M;adam26@adventure-works.com;Partial College;Skilled Manual;Person;;18/08/1978
4435;697;Brent;Zhou;M;M;brent8@adventure-works.com;High School;Skilled Manual;Person;;19/01/1945
4436;568;Geoffrey;Raman;S;M;geoffrey10@adventure-works.com;Partial College;Clerical;Person;;12/10/1946
4437;646;Patricia;Suri;S;F;patricia5@adventure-works.com;Partial College;Clerical;Person;;20/09/1946
4438;519;Candace;Srini;M;F;candace8@adventure-works.com;High School;Skilled Manual;Person;;22/06/1947
4439;554;Arthur;Rodriguez;M;M;arthur20@adventure-works.com;Partial College;Clerical;Person;;11/03/1947
4440;599;Mason;Evans;M;M;mason21@adventure-works.com;Partial High School;Clerical;Person;;15/01/1948
4441;585;Jon;Pal;M;M;jon8@adventure-works.com;Graduate Degree;Manual;Person;;23/03/1974
4442;638;Christy;Zeng;M;F;christy20@adventure-works.com;Graduate Degree;Manual;Person;;17/02/1966
4443;539;Alejandro;Shen;M;M;alejandro28@adventure-works.com;Graduate Degree;Manual;Person;;27/06/1962
4444;586;Francisco;Patel;M;M;francisco4@adventure-works.com;Graduate Degree;Manual;Person;;26/03/1962
4445;576;Roy;Fernandez;M;M;roy16@adventure-works.com;Graduate Degree;Clerical;Person;;09/02/1962
4446;524;Bob;Lopez;M;M;bob9@adventure-works.com;Graduate Degree;Clerical;Person;;13/12/1962
4447;615;Levi;Madan;S;M;levi7@adventure-works.com;Graduate Degree;Clerical;Person;;23/05/1961
4448;528;Regina;Madan;M;F;regina7@adventure-works.com;Graduate Degree;Clerical;Person;;11/05/1961
4449;673;Omar;She;M;M;omar22@adventure-works.com;Graduate Degree;Clerical;Person;;25/10/1961
4450;576;Cedric;Yuan;M;M;cedric28@adventure-works.com;Graduate Degree;Clerical;Person;;15/02/1935
4451;657;Marshall;Black;M;M;marshall40@adventure-works.com;Graduate Degree;Clerical;Person;;10/06/1936
4452;503;Linda;Munoz;M;F;linda22@adventure-works.com;Graduate Degree;Clerical;Person;;19/05/1962
4453;681;Alison;Goel;M;F;alison20@adventure-works.com;Bachelors;Manual;Person;;19/08/1958
4454;666;Isabelle;Barnes;M;F;isabelle3@adventure-works.com;Bachelors;Manual;Person;;11/08/1958
4455;569;Ian;Bennett;M;M;ian41@adventure-works.com;Bachelors;Clerical;Person;;03/09/1955
4456;540;Denise;Raman;S;F;denise13@adventure-works.com;Partial College;Manual;Person;;09/04/1940
4457;542;Donald;Suri;S;M;donald2@adventure-works.com;Bachelors;Clerical;Person;;14/10/1940
4458;517;Adriana;Martinez;M;F;adriana18@adventure-works.com;Partial College;Manual;Person;;28/02/1941
4459;639;Krystal;Ma;M;F;krystal16@adventure-works.com;Partial College;Manual;Person;;27/06/1942
4460;513;Beth;Dominguez;M;F;beth15@adventure-works.com;Partial College;Manual;Person;;13/04/1942
4461;533;Bethany;Nara;M;F;bethany20@adventure-works.com;Partial College;Manual;Person;;13/02/1942
4462;485;Alberto;Gutierrez;M;M;alberto12@adventure-works.com;Bachelors;Clerical;Person;;13/05/1942
4463;615;Tony;Chande;M;M;tony17@adventure-works.com;Partial College;Manual;Person;;27/08/1943
4464;621;Terrence;Yuan;S;M;terrence7@adventure-works.com;Partial College;Manual;Person;;19/11/1943
4465;478;Kristi;Blanco;M;F;kristi11@adventure-works.com;Partial College;Manual;Person;;04/04/1980
4466;632;Jacquelyn;Navarro;M;F;jacquelyn10@adventure-works.com;Partial College;Manual;Person;;03/09/1980
4467;546;Elijah;Perez;M;M;elijah32@adventure-works.com;Bachelors;Skilled Manual;Person;;08/01/1970
4468;443;Caleb;Shan;M;M;caleb27@adventure-works.com;Bachelors;Skilled Manual;Person;;02/08/1970
4469;695;Emma;Foster;M;F;emma62@adventure-works.com;Bachelors;Skilled Manual;Person;;10/11/1970
4470;691;Fernando;Williams;M;M;fernando3@adventure-works.com;Graduate Degree;Professional;Person;;28/10/1970
4471;502;Hailey;Lopez;M;F;hailey60@adventure-works.com;Graduate Degree;Professional;Person;;21/02/1970
4472;527;Destiny;White;S;F;destiny12@adventure-works.com;Bachelors;Skilled Manual;Person;;08/03/1969
4473;508;Jennifer;Torres;S;F;jennifer67@adventure-works.com;Bachelors;Skilled Manual;Person;;18/10/1969
4474;619;Abigail;Jenkins;S;F;abigail32@adventure-works.com;Bachelors;Skilled Manual;Person;;15/04/1969
4475;430;Cameron;Lal;M;M;cameron25@adventure-works.com;Bachelors;Skilled Manual;Person;;02/05/1969
4476;707;Kaitlyn;Brooks;S;F;kaitlyn65@adventure-works.com;Bachelors;Skilled Manual;Person;;18/10/1969
4477;652;Alyssa;Powell;S;F;alyssa55@adventure-works.com;Graduate Degree;Professional;Person;;01/11/1969
4478;469;Jose;Adams;S;M;jose51@adventure-works.com;Graduate Degree;Professional;Person;;11/08/1969
4479;511;Melanie;Russell;M;F;melanie7@adventure-works.com;Graduate Degree;Professional;Person;;19/08/1971
4480;522;Andrea;Wright;M;F;andrea42@adventure-works.com;Graduate Degree;Professional;Person;;21/08/1971
4481;443;Denise;Lopez;M;F;denise17@adventure-works.com;Graduate Degree;Professional;Person;;23/07/1971
4482;445;Jamie;Zhang;S;F;jamie2@adventure-works.com;Graduate Degree;Professional;Person;;25/08/1971
4483;610;Audrey;Rubio;M;F;audrey23@adventure-works.com;Graduate Degree;Professional;Person;;08/02/1971
4484;690;Katherine;Robinson;M;F;katherine89@adventure-works.com;Graduate Degree;Professional;Person;;08/05/1971
4485;570;Samuel;Henderson;M;M;samuel3@adventure-works.com;Graduate Degree;Professional;Person;;20/06/1971
4486;494;Jordan;Wright;M;F;jordan49@adventure-works.com;Graduate Degree;Professional;Person;;19/11/1969
4487;573;Kevin;Griffin;M;M;kevin23@adventure-works.com;Graduate Degree;Professional;Person;;23/09/1969
4488;552;Jesse;Ramirez;S;M;jesse7@adventure-works.com;Graduate Degree;Professional;Person;;09/09/1969
4489;446;Evan;Richardson;M;M;evan10@adventure-works.com;Graduate Degree;Professional;Person;;27/03/1969
4490;566;Emily;Thompson;S;F;emily16@adventure-works.com;Bachelors;Skilled Manual;Person;;26/07/1968
4491;675;Kaitlyn;Rivera;S;F;kaitlyn55@adventure-works.com;Bachelors;Skilled Manual;Person;;03/02/1968
4492;466;Shannon;Li;S;F;shannon3@adventure-works.com;Bachelors;Skilled Manual;Person;;23/04/1968
4493;642;Grace;Long;S;F;grace57@adventure-works.com;Bachelors;Skilled Manual;Person;;19/10/1968
4494;500;Eric;Chen;M;M;eric33@adventure-works.com;Bachelors;Skilled Manual;Person;;19/09/1968
4495;701;Anna;Ross;S;F;anna28@adventure-works.com;Bachelors;Skilled Manual;Person;;14/11/1968
4496;610;Craig;Alonso;M;M;craig9@adventure-works.com;High School;Skilled Manual;Person;;18/05/1967
4497;469;Kelli;Goel;S;F;kelli42@adventure-works.com;High School;Skilled Manual;Person;;08/09/1967
4498;670;Katelyn;Phillips;M;F;katelyn28@adventure-works.com;Bachelors;Professional;Person;;05/03/1967
4499;695;Alexandra;Washington;M;F;alexandra36@adventure-works.com;Graduate Degree;Professional;Person;;08/02/1970
4500;694;Robert;Thomas;M;M;robert69@adventure-works.com;Graduate Degree;Professional;Person;;24/12/1970
4501;445;Keith;Raji;M;M;keith25@adventure-works.com;Graduate Degree;Professional;Person;;25/01/1970
4502;469;Justin;Simmons;M;M;justin12@adventure-works.com;Graduate Degree;Professional;Person;;21/06/1970
4503;620;Nathaniel;Howard;S;M;nathaniel12@adventure-works.com;Bachelors;Professional;Person;;19/10/1967
4504;694;Caitlin;James;S;F;caitlin6@adventure-works.com;Bachelors;Skilled Manual;Person;;26/08/1967
4505;495;Jared;James;S;M;jared1@adventure-works.com;Bachelors;Skilled Manual;Person;;02/04/1967
4506;703;Gabriella;Bailey;S;F;gabriella14@adventure-works.com;Bachelors;Skilled Manual;Person;;07/02/1967
4507;445;Evan;Sanders;S;M;evan3@adventure-works.com;Graduate Degree;Professional;Person;;27/03/1966
